sample_index,true_class,grayhole,high_StNum,injection,inverse_replay,masquerade_fake_fault,masquerade_fake_normal,normal,poisoned_high_rate,random_replay
183778,random_replay,1,1,1,1,1,1,1,1,1
183779,random_replay,1,1,1,1,1,1,1,1,1
183780,grayhole,1,1,1,1,1,1,1,1,1
183781,normal,1,1,1,1,1,1,1,1,1
183782,injection,1,1,1,1,1,1,1,1,1
183783,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183784,high_StNum,1,1,1,1,1,1,1,1,1
183785,normal,1,1,1,1,1,1,1,1,1
183786,injection,1,1,1,1,1,1,1,1,1
183787,injection,1,1,1,1,1,1,1,1,1
183788,inverse_replay,1,1,1,1,1,1,1,1,1
183789,normal,1,1,1,1,1,1,1,1,1
183790,grayhole,1,1,1,1,1,1,1,1,1
183791,random_replay,1,1,1,1,1,1,1,1,1
183792,high_StNum,1,1,1,1,1,1,1,1,1
183793,injection,1,1,1,1,1,1,1,1,1
183794,high_StNum,1,1,1,1,1,1,1,1,1
183795,injection,1,1,1,1,1,1,1,1,1
183796,injection,1,1,1,1,1,1,1,1,1
183797,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183798,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183799,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183800,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183801,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183802,injection,1,1,1,1,1,1,1,1,1
183803,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183804,random_replay,1,1,1,1,1,1,1,1,1
183805,normal,1,1,1,1,1,1,1,1,1
183806,random_replay,1,1,1,1,1,1,1,1,1
183807,inverse_replay,1,1,1,1,1,1,1,1,1
183808,injection,1,1,1,1,1,1,1,1,1
183809,grayhole,1,1,1,1,1,1,1,1,1
183810,normal,1,1,1,1,1,1,1,1,1
183811,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183812,normal,1,1,1,1,1,1,1,1,1
183813,inverse_replay,1,1,1,1,1,1,1,1,1
183814,random_replay,1,1,1,1,1,1,1,1,1
183815,normal,1,1,1,1,1,1,1,1,1
183816,grayhole,1,1,1,1,1,1,1,1,1
183817,injection,1,1,1,1,1,1,1,1,1
183818,high_StNum,1,1,1,1,1,1,1,1,1
183819,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183820,grayhole,1,1,1,1,1,1,1,1,1
183821,normal,1,1,1,1,1,1,1,1,1
183822,normal,1,1,1,1,1,1,1,1,1
183823,grayhole,1,1,1,1,1,1,1,1,1
183824,normal,1,1,1,1,1,1,1,1,1
183825,grayhole,1,1,1,1,1,1,1,1,1
183826,normal,1,1,1,1,1,1,1,1,1
183827,grayhole,1,1,1,1,1,1,1,1,1
183828,grayhole,1,1,1,1,1,1,1,1,1
183829,normal,1,1,1,1,1,1,1,0,1
183830,normal,1,1,1,1,1,1,1,1,1
183831,grayhole,1,1,1,1,1,1,1,0,1
183832,grayhole,1,1,1,1,1,1,1,1,1
183833,normal,1,1,1,1,1,1,1,0,1
183834,normal,1,1,1,1,1,1,1,1,1
183835,grayhole,1,1,1,1,1,1,1,0,1
183836,high_StNum,1,1,1,1,1,1,1,1,1
183837,grayhole,1,1,1,1,1,1,1,1,1
183838,normal,1,1,1,1,1,1,1,0,1
183839,normal,1,1,1,1,1,1,1,1,1
183840,inverse_replay,1,1,1,1,1,1,1,1,1
183841,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183842,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183843,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183844,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183845,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183846,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183847,grayhole,1,1,1,1,1,1,1,1,1
183848,normal,1,1,1,1,1,1,1,0,1
183849,normal,1,1,1,1,1,1,1,1,1
183850,random_replay,1,1,1,1,1,1,1,1,1
183851,inverse_replay,1,1,1,1,1,1,1,1,1
183852,poisoned_high_rate,1,1,1,1,1,1,1,1,1
183853,high_StNum,1,1,1,1,1,1,1,1,1
183854,high_StNum,1,1,1,1,1,1,1,1,1
183855,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183856,high_StNum,1,1,1,1,1,1,1,1,1
183857,normal,1,1,1,1,1,1,1,1,1
183858,grayhole,1,1,1,1,1,1,1,0,1
183859,normal,1,1,1,1,1,1,1,1,1
183860,inverse_replay,1,1,1,1,1,1,1,1,1
183861,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183862,high_StNum,1,1,1,1,1,1,1,1,1
183863,injection,1,1,1,1,1,1,1,1,1
183864,grayhole,1,1,1,1,1,1,1,1,1
183865,normal,1,1,1,1,1,1,1,0,1
183866,normal,1,1,1,1,1,1,1,1,1
183867,inverse_replay,1,1,1,1,1,1,1,1,1
183868,high_StNum,1,1,1,1,1,1,1,1,1
183869,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183870,high_StNum,1,1,1,1,1,1,1,1,1
183871,injection,1,0,1,1,1,1,1,1,1
183872,high_StNum,1,1,1,1,1,1,1,1,1
183873,high_StNum,1,1,1,1,1,1,1,1,1
183874,normal,1,1,1,1,1,1,1,1,1
183875,grayhole,1,1,1,1,1,1,1,0,1
183876,normal,1,1,1,1,1,1,1,1,1
183877,inverse_replay,1,1,1,1,1,1,1,1,1
183878,random_replay,1,1,1,1,1,1,1,1,1
183879,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183880,grayhole,1,1,1,1,1,1,1,1,1
183881,normal,1,1,1,1,1,1,1,0,1
183882,normal,1,1,1,1,1,1,1,1,1
183883,poisoned_high_rate,1,1,1,1,1,1,1,1,1
183884,inverse_replay,1,1,1,1,1,1,1,1,1
183885,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183886,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183887,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183888,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183889,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183890,injection,1,1,1,1,1,1,1,1,1
183891,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183892,high_StNum,1,1,1,1,1,1,1,1,1
183893,normal,1,1,1,1,1,1,1,1,1
183894,grayhole,1,1,1,1,1,1,1,1,1
183895,high_StNum,1,1,1,1,1,1,1,1,1
183896,normal,1,1,1,1,1,1,1,1,1
183897,inverse_replay,1,1,1,1,1,1,1,1,1
183898,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183899,high_StNum,1,1,1,1,1,1,1,1,1
183900,injection,1,1,1,1,1,1,1,1,1
183901,injection,1,1,1,1,1,1,1,1,1
183902,grayhole,1,1,1,1,1,1,1,1,1
183903,normal,1,1,1,1,1,1,1,1,1
183904,normal,1,1,1,1,1,1,1,1,1
183905,inverse_replay,1,1,1,1,1,1,1,1,1
183906,high_StNum,1,1,1,1,1,1,1,1,1
183907,random_replay,1,1,1,1,1,1,1,1,1
183908,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183909,random_replay,1,1,1,1,1,1,1,1,1
183910,high_StNum,1,1,1,1,1,1,1,1,1
183911,normal,1,1,1,1,1,1,1,1,1
183912,grayhole,1,1,1,1,1,1,1,1,1
183913,normal,1,1,1,1,1,1,1,1,1
183914,high_StNum,1,1,1,1,1,1,1,1,1
183915,high_StNum,1,1,1,1,1,1,1,1,1
183916,inverse_replay,1,1,1,1,1,1,1,1,1
183917,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183918,high_StNum,1,1,1,1,1,1,1,1,1
183919,random_replay,1,1,1,1,1,1,1,1,1
183920,normal,1,1,1,1,1,1,1,1,1
183921,grayhole,1,1,1,1,1,1,1,1,1
183922,normal,1,1,1,1,1,1,1,1,1
183923,random_replay,1,1,1,1,1,1,1,1,1
183924,inverse_replay,1,1,1,1,1,1,1,1,1
183925,random_replay,1,1,1,1,1,1,1,1,1
183926,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183927,high_StNum,1,1,1,1,1,1,1,1,1
183928,injection,1,1,1,1,1,1,1,1,1
183929,high_StNum,1,1,1,1,1,1,1,1,1
183930,injection,1,1,1,1,1,1,1,1,1
183931,normal,1,1,1,1,1,1,1,1,1
183932,grayhole,1,1,1,1,1,1,1,1,1
183933,normal,1,1,1,1,1,1,1,1,1
183934,inverse_replay,1,1,1,1,1,1,1,1,1
183935,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183936,high_StNum,1,1,1,1,1,1,1,1,1
183937,normal,1,1,1,1,1,1,1,1,1
183938,grayhole,1,1,1,1,1,1,1,1,1
183939,normal,1,1,1,1,1,1,1,1,1
183940,inverse_replay,1,1,1,1,1,1,1,1,1
183941,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183942,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183943,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183944,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183945,injection,1,1,1,1,1,1,1,1,1
183946,injection,1,1,1,1,1,1,1,1,1
183947,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183948,random_replay,1,1,1,1,1,1,1,1,1
183949,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183950,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183951,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183952,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183953,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183954,random_replay,1,1,1,1,1,1,1,1,1
183955,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
183956,random_replay,1,1,1,1,1,1,1,1,1
183957,random_replay,1,1,1,1,1,1,1,1,1
183958,high_StNum,1,1,1,1,1,1,1,1,1
183959,normal,1,1,1,1,1,1,1,1,1
183960,grayhole,1,1,1,1,1,1,1,1,1
183961,normal,1,1,1,1,1,1,1,1,1
183962,high_StNum,1,1,1,1,1,1,1,1,1
183963,inverse_replay,1,1,1,1,1,1,1,1,1
183964,high_StNum,1,1,1,1,1,1,1,1,1
183965,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183966,poisoned_high_rate,1,1,1,1,1,1,1,1,1
183967,injection,1,1,1,1,1,1,1,1,1
183968,injection,1,1,1,1,1,1,1,1,1
183969,high_StNum,1,1,1,1,1,1,1,1,1
183970,grayhole,1,1,1,1,1,1,1,1,1
183971,normal,1,1,1,1,1,1,1,1,1
183972,high_StNum,1,1,1,1,1,1,1,1,1
183973,normal,1,1,1,1,1,1,1,1,1
183974,inverse_replay,1,1,1,1,1,1,1,1,1
183975,injection,1,1,1,1,1,1,1,1,1
183976,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183977,high_StNum,1,1,1,1,1,1,1,1,1
183978,grayhole,1,1,1,1,1,1,1,1,1
183979,normal,1,1,1,1,1,1,1,1,1
183980,normal,1,1,1,1,1,1,1,1,1
183981,inverse_replay,1,1,1,1,1,1,1,1,1
183982,injection,1,0,1,1,1,1,1,1,1
183983,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183984,injection,1,1,1,1,1,1,1,1,1
183985,injection,1,1,1,1,1,1,1,1,1
183986,high_StNum,1,1,1,1,1,1,1,1,1
183987,grayhole,1,1,1,1,1,1,1,1,1
183988,normal,1,1,1,1,1,1,1,1,1
183989,normal,1,1,1,1,1,1,1,1,1
183990,inverse_replay,1,1,1,1,1,1,1,1,1
183991,injection,1,1,1,1,1,1,1,1,1
183992,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
183993,grayhole,1,1,1,1,1,1,1,1,1
183994,normal,1,1,1,1,1,1,1,1,1
183995,injection,1,1,1,1,1,1,1,1,1
183996,normal,1,1,1,1,1,1,1,1,1
183997,injection,1,1,1,1,1,1,1,1,1
183998,inverse_replay,1,1,1,1,1,1,1,1,1
183999,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184000,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184001,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184002,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184003,injection,1,1,1,1,1,1,1,1,1
184004,injection,1,1,1,1,1,1,1,1,1
184005,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184006,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184007,injection,1,1,1,1,1,1,1,1,1
184008,high_StNum,1,1,1,1,1,1,1,1,1
184009,grayhole,1,1,1,1,1,1,1,1,1
184010,normal,1,1,1,1,1,1,1,1,1
184011,normal,1,1,1,1,1,1,1,1,1
184012,inverse_replay,1,1,1,1,1,1,1,1,1
184013,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184014,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184015,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184016,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184017,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184018,injection,1,1,1,1,1,1,1,1,1
184019,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184020,injection,1,1,1,1,1,1,1,1,1
184021,random_replay,1,1,1,1,1,1,1,1,1
184022,high_StNum,1,1,1,1,1,1,1,1,1
184023,random_replay,1,1,1,1,1,1,1,1,1
184024,high_StNum,1,1,1,1,1,1,1,1,1
184025,grayhole,1,1,1,1,1,1,1,1,1
184026,normal,1,1,1,1,1,1,1,1,1
184027,injection,1,0,1,1,1,1,1,1,1
184028,normal,1,1,1,1,1,1,1,1,1
184029,inverse_replay,1,1,1,1,1,1,1,1,1
184030,injection,1,1,1,1,1,1,1,1,1
184031,random_replay,1,1,1,1,1,1,1,1,1
184032,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184033,high_StNum,1,1,1,1,1,1,1,1,1
184034,injection,1,1,1,1,1,1,1,1,1
184035,high_StNum,1,1,1,1,1,1,1,1,1
184036,injection,1,1,1,1,1,1,1,1,1
184037,normal,1,1,1,1,1,1,1,1,1
184038,grayhole,1,1,1,1,1,1,1,1,1
184039,normal,1,1,1,1,1,1,1,1,1
184040,inverse_replay,1,1,1,1,1,1,1,1,1
184041,high_StNum,1,1,1,1,1,1,1,1,1
184042,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184043,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184044,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184045,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184046,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184047,injection,1,1,1,1,1,1,1,1,1
184048,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184049,normal,1,1,1,1,1,1,1,1,1
184050,grayhole,1,1,1,1,1,1,1,1,1
184051,high_StNum,1,1,1,1,1,1,1,1,1
184052,high_StNum,1,1,1,1,1,1,1,1,1
184053,normal,1,1,1,1,1,1,1,1,1
184054,inverse_replay,1,1,1,1,1,1,1,1,1
184055,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184056,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184057,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184058,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184059,injection,1,1,1,1,1,1,1,1,1
184060,high_StNum,1,1,1,1,1,1,1,1,1
184061,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184062,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184063,random_replay,1,1,1,1,1,1,1,1,1
184064,poisoned_high_rate,1,1,1,1,1,1,1,1,1
184065,injection,1,1,1,1,1,1,1,1,1
184066,high_StNum,1,1,1,1,1,1,1,1,1
184067,grayhole,1,1,1,1,1,1,1,1,1
184068,normal,1,1,1,1,1,1,1,1,1
184069,normal,1,1,1,1,1,1,1,1,1
184070,high_StNum,1,1,1,1,1,1,1,1,1
184071,random_replay,1,1,1,1,1,1,1,1,1
184072,inverse_replay,1,1,1,1,1,1,1,1,1
184073,injection,1,1,1,1,1,1,1,1,1
184074,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184075,normal,1,1,1,1,1,1,1,1,1
184076,grayhole,1,1,1,1,1,1,1,1,1
184077,normal,1,1,1,1,1,1,1,1,1
184078,inverse_replay,1,1,1,1,1,1,1,1,1
184079,random_replay,1,1,1,1,1,1,1,1,1
184080,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184081,injection,1,1,1,1,1,1,1,1,1
184082,normal,1,1,1,1,1,1,1,1,1
184083,grayhole,1,1,1,1,1,1,1,1,1
184084,injection,1,1,1,1,1,1,1,1,1
184085,normal,1,1,1,1,1,1,1,1,1
184086,injection,1,1,1,1,1,1,1,1,1
184087,injection,1,1,1,1,1,1,1,1,1
184088,inverse_replay,1,1,1,1,1,1,1,1,1
184089,high_StNum,1,1,1,1,1,1,1,1,1
184090,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184091,high_StNum,1,1,1,1,1,1,1,1,1
184092,high_StNum,1,1,1,1,1,1,1,1,1
184093,injection,1,1,1,1,1,1,1,1,1
184094,high_StNum,1,1,1,1,1,1,1,1,1
184095,high_StNum,1,1,1,1,1,1,1,1,1
184096,grayhole,1,1,1,1,1,1,1,1,1
184097,normal,1,1,1,1,1,1,1,1,1
184098,normal,1,1,1,1,1,1,1,1,1
184099,inverse_replay,1,1,1,1,1,1,1,1,1
184100,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184101,random_replay,1,1,1,1,1,1,1,1,1
184102,high_StNum,1,1,1,1,1,1,1,1,1
184103,high_StNum,1,1,1,1,1,1,1,1,1
184104,random_replay,1,1,1,1,1,1,1,1,1
184105,normal,1,1,1,1,1,1,1,1,1
184106,grayhole,1,1,1,1,1,1,1,1,1
184107,normal,1,1,1,1,1,1,1,1,1
184108,inverse_replay,1,1,1,1,1,1,1,1,1
184109,poisoned_high_rate,1,1,1,1,1,1,1,1,1
184110,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184111,random_replay,1,1,1,1,1,1,1,1,1
184112,normal,1,1,1,1,1,1,1,1,1
184113,grayhole,1,1,1,1,1,1,1,1,1
184114,normal,1,1,1,1,1,1,1,1,1
184115,inverse_replay,1,1,1,1,1,1,1,1,1
184116,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184117,high_StNum,1,1,1,1,1,1,1,1,1
184118,grayhole,1,1,1,1,1,1,1,1,1
184119,normal,1,1,1,1,1,1,1,1,1
184120,normal,1,1,1,1,1,1,1,1,1
184121,inverse_replay,1,1,1,1,1,1,1,1,1
184122,injection,1,1,1,1,1,1,1,1,1
184123,injection,1,1,1,1,1,1,1,1,1
184124,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184125,random_replay,1,1,1,1,1,1,1,1,1
184126,high_StNum,1,1,1,1,1,1,1,1,1
184127,random_replay,1,1,1,1,1,1,1,1,1
184128,injection,1,1,1,1,1,1,1,1,1
184129,normal,1,1,1,1,1,1,1,1,1
184130,grayhole,1,1,1,1,1,1,1,1,1
184131,injection,1,1,1,1,1,1,1,1,1
184132,normal,1,1,1,1,1,1,1,1,1
184133,inverse_replay,1,1,1,1,1,1,1,1,1
184134,random_replay,1,1,1,1,1,1,1,1,1
184135,high_StNum,1,1,1,1,1,1,1,1,1
184136,normal,1,1,1,1,1,1,1,1,1
184137,normal,1,1,1,1,1,1,1,1,1
184138,normal,1,1,1,1,1,1,1,1,1
184139,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184140,inverse_replay,1,1,1,1,1,1,1,1,1
184141,inverse_replay,1,1,1,1,1,1,1,1,1
184142,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184143,inverse_replay,1,0,1,1,1,1,1,1,1
184144,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184145,inverse_replay,1,0,1,1,1,1,1,1,1
184146,inverse_replay,1,1,1,1,1,1,1,1,1
184147,normal,1,1,1,1,1,1,1,1,1
184148,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184149,inverse_replay,1,1,1,1,1,1,1,1,1
184150,inverse_replay,1,1,1,1,1,1,1,1,1
184151,inverse_replay,1,1,1,1,1,1,1,1,1
184152,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184153,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184154,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
184155,inverse_replay,1,1,1,1,1,1,1,1,1
184156,inverse_replay,1,1,1,1,1,1,1,1,1
184157,inverse_replay,1,0,1,1,1,1,1,1,1
184158,inverse_replay,1,1,1,1,1,1,1,1,1
184159,inverse_replay,1,1,1,1,1,1,1,1,1
184160,inverse_replay,1,1,1,1,1,1,1,1,1
184161,inverse_replay,1,1,1,1,1,1,1,1,1
184162,inverse_replay,1,1,1,1,1,1,1,1,1
184163,inverse_replay,1,1,1,1,1,1,1,1,1
184164,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184165,inverse_replay,1,1,1,1,1,1,1,1,1
184166,inverse_replay,1,1,1,1,1,1,1,1,1
184167,inverse_replay,1,0,1,1,1,1,1,1,1
184168,inverse_replay,1,1,1,1,1,1,1,1,1
184169,inverse_replay,1,1,1,1,1,1,1,1,1
184170,inverse_replay,1,1,1,1,1,1,1,1,1
184171,inverse_replay,1,1,1,1,1,1,1,1,1
184172,normal,1,1,1,1,1,1,1,1,1
184173,normal,1,1,1,1,1,1,1,1,1
184174,inverse_replay,1,1,1,1,1,1,1,1,1
184175,normal,1,1,1,1,1,1,1,1,1
184176,inverse_replay,1,1,1,1,1,1,1,1,1
184177,inverse_replay,1,1,1,1,1,1,1,1,1
184178,inverse_replay,1,1,1,1,1,1,1,1,1
184179,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184180,normal,1,1,1,1,1,1,1,1,1
184181,inverse_replay,1,1,1,1,1,1,1,1,1
184182,inverse_replay,1,1,1,1,1,1,1,1,1
184183,inverse_replay,1,1,1,1,1,1,1,1,1
184184,inverse_replay,1,1,1,1,1,1,1,1,1
184185,injection,1,1,1,1,1,1,1,1,1
184186,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184187,random_replay,1,1,1,1,1,1,1,1,1
184188,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184189,random_replay,1,1,1,1,1,1,1,1,1
184190,injection,1,1,1,1,1,1,1,1,1
184191,normal,1,1,1,1,1,1,1,1,1
184192,random_replay,1,1,1,1,1,1,1,1,1
184193,inverse_replay,1,1,1,1,1,1,1,1,1
184194,random_replay,1,1,1,1,1,1,1,1,1
184195,high_StNum,1,1,1,1,1,1,1,1,1
184196,normal,1,1,1,1,1,1,1,1,1
184197,grayhole,1,1,1,1,1,1,1,1,1
184198,random_replay,1,1,1,1,1,1,1,1,1
184199,random_replay,1,1,1,1,1,1,1,1,1
184200,injection,1,1,1,1,1,1,1,1,1
184201,injection,1,1,1,1,1,1,1,1,1
184202,normal,1,1,1,1,1,1,1,1,1
184203,normal,1,1,1,1,1,1,1,1,1
184204,normal,1,1,1,1,1,1,1,1,1
184205,inverse_replay,1,0,1,1,1,1,1,1,1
184206,inverse_replay,1,1,1,1,1,1,1,1,1
184207,inverse_replay,1,0,1,1,1,1,1,1,1
184208,inverse_replay,1,0,1,1,1,1,1,1,1
184209,inverse_replay,1,1,1,1,1,1,1,1,1
184210,normal,1,1,1,1,1,1,1,1,1
184211,inverse_replay,1,1,1,1,1,1,1,1,1
184212,inverse_replay,1,1,1,1,1,1,1,1,1
184213,inverse_replay,1,1,1,1,1,1,1,1,1
184214,inverse_replay,1,1,1,1,1,1,1,1,1
184215,inverse_replay,1,1,1,1,1,1,1,1,1
184216,inverse_replay,1,1,1,1,1,1,1,1,1
184217,inverse_replay,1,1,1,1,1,1,1,1,1
184218,inverse_replay,1,1,1,1,1,1,1,1,1
184219,inverse_replay,1,1,1,1,1,1,1,1,1
184220,inverse_replay,1,1,1,1,1,1,1,1,1
184221,inverse_replay,1,1,1,1,1,1,1,1,1
184222,inverse_replay,1,1,1,1,1,1,1,1,1
184223,inverse_replay,1,1,1,1,1,1,1,1,1
184224,inverse_replay,1,1,1,1,1,1,1,1,1
184225,inverse_replay,1,1,1,1,1,1,1,1,1
184226,inverse_replay,1,1,1,1,1,1,1,1,1
184227,inverse_replay,1,1,1,1,1,1,1,1,1
184228,inverse_replay,1,1,1,1,1,1,1,1,1
184229,inverse_replay,1,1,1,1,1,1,1,1,1
184230,inverse_replay,1,1,1,1,1,1,1,1,1
184231,random_replay,1,1,1,1,1,1,1,1,1
184232,inverse_replay,1,1,1,1,1,1,1,1,1
184233,normal,1,1,1,1,1,1,1,1,1
184234,normal,1,1,1,1,1,1,1,1,1
184235,injection,1,1,1,1,1,1,1,1,1
184236,normal,1,1,1,1,1,1,1,1,1
184237,inverse_replay,1,1,1,1,1,1,1,1,1
184238,inverse_replay,1,0,1,1,1,1,1,1,1
184239,normal,1,1,1,1,1,1,1,1,1
184240,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184241,inverse_replay,1,1,1,1,1,1,1,1,1
184242,inverse_replay,1,1,1,1,1,1,1,1,1
184243,inverse_replay,1,1,1,1,1,1,1,1,1
184244,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184245,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184246,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184247,random_replay,1,1,1,1,1,1,1,1,1
184248,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184249,inverse_replay,1,1,1,1,1,1,1,1,1
184250,random_replay,1,1,1,1,1,1,1,1,1
184251,injection,1,1,1,1,1,1,1,1,1
184252,normal,1,1,1,1,1,1,1,1,1
184253,normal,1,1,1,1,1,1,1,1,1
184254,inverse_replay,1,1,1,1,1,1,1,1,1
184255,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
184256,inverse_replay,1,1,1,1,1,1,1,1,1
184257,injection,1,1,1,1,1,1,1,1,1
184258,random_replay,1,1,1,1,1,1,1,1,1
184259,random_replay,1,1,1,1,1,1,1,1,1
184260,random_replay,1,1,1,1,1,1,1,1,1
184261,grayhole,1,1,1,1,1,1,1,1,1
184262,normal,1,1,1,1,1,1,1,1,1
184263,random_replay,1,1,1,1,1,1,1,1,1
184264,random_replay,1,1,1,1,1,1,1,1,1
184265,injection,1,1,1,1,1,1,1,1,1
184266,injection,1,1,1,1,1,1,1,1,1
184267,poisoned_high_rate,1,1,1,1,1,1,1,1,1
184268,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184269,normal,1,1,1,1,1,1,1,1,1
184270,inverse_replay,1,1,1,1,1,1,1,1,1
184271,high_StNum,1,1,1,1,1,1,1,1,1
184272,random_replay,1,1,1,1,1,1,1,1,1
184273,grayhole,1,1,1,1,1,1,1,1,1
184274,normal,1,1,1,1,1,1,1,1,1
184275,random_replay,1,1,1,1,1,1,1,1,1
184276,random_replay,1,1,1,1,1,1,1,1,1
184277,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184278,normal,1,1,1,1,1,1,1,1,1
184279,inverse_replay,1,1,1,1,1,1,1,1,1
184280,grayhole,1,1,1,1,1,1,1,1,1
184281,normal,1,1,1,1,1,1,1,1,1
184282,random_replay,1,1,1,1,1,1,1,1,1
184283,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
184284,injection,1,1,1,1,1,1,1,1,1
184285,normal,1,1,1,1,1,1,1,1,1
184286,inverse_replay,1,1,1,1,1,1,1,1,1
184287,random_replay,1,1,1,1,1,1,1,1,1
184288,grayhole,1,1,1,1,1,1,1,1,1
184289,normal,1,1,1,1,1,1,1,1,1
184290,random_replay,1,1,1,1,1,1,1,1,1
184291,injection,1,1,1,1,1,1,1,1,1
